"","ID","TankEn","Tank","Enclosure","Block","Treatment","time","M","Event","Date","TreatmentFac","Density","Date_rough","Pred","Chl.a.concentraion","logChl","Date_corrected","Collected.Volume..mL.","Copepoda","Diplostraca","Ostracoda","TotalZoop","Other","CopepodPerLiter","DiploPerLiter","OstracodPerLiter","ZoopPerLiter","CrustZoop","CrustPerLiter","Temp","Salinity","pH","DO","EnID","TempLag","ChlLag","logChlLag","CopeLag","DiploLag","OstraLag","ZoopLag"
"3829",2367,"7_B",7,"B",5,5,9,2,"Death",2024-11-12,"5",22,2024-11-17,"0",2.57,0.943905898907128,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,38,21.3,1.76,0.56531380905006,23.0964467005076,0,378.680203045685,1584
"3830",2368,"7_B",7,"B",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.20112,-1.6038535341402,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,38,NA,NA,NA,NA,NA,NA,NA
"3831",2368,"7_B",7,"B",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",2.82,1.03673688495002,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,38,27.55,0.20112,-1.6038535341402,5.35714285714286,2.55102040816327,0,34
"3832",2368,"7_B",7,"B",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.61,1.52822785700856,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,38,27.4,2.82,1.03673688495002,10.7365792759051,0,0,48
"3833",2368,"7_B",7,"B",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",7.17,1.96990565461153,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,38,27.4,4.61,1.52822785700856,47.7018633540373,0,0,197
"3834",2368,"7_B",7,"B",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",5.45,1.69561560867515,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,38,28.3,7.17,1.96990565461153,34.3511450381679,0,0,136
"3835",2368,"7_B",7,"B",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",0.93,-0.0725706928348354,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,38,23.4,5.45,1.69561560867515,22.5806451612903,0,14.1439205955335,158
"3836",2368,"7_B",7,"B",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"0",0.67,-0.400477566597125,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,38,25.4,0.93,-0.0725706928348354,62.8915662650602,0,63.3734939759036,536
"3837",2368,"7_B",7,"B",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.76,0.56531380905006,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,38,19,0.67,-0.400477566597125,25.0309789343247,0,109.0458488228,543
"3838",2368,"7_B",7,"B",5,5,9,2,"Death",2024-11-12,"5",22,2024-11-17,"0",2.57,0.943905898907128,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,38,21.3,1.76,0.56531380905006,23.0964467005076,0,378.680203045685,1584
"3839",2369,"7_B",7,"B",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.20112,-1.6038535341402,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,38,NA,NA,NA,NA,NA,NA,NA
"3840",2369,"7_B",7,"B",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",2.82,1.03673688495002,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,38,27.55,0.20112,-1.6038535341402,5.35714285714286,2.55102040816327,0,34
"3841",2369,"7_B",7,"B",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.61,1.52822785700856,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,38,27.4,2.82,1.03673688495002,10.7365792759051,0,0,48
"3842",2369,"7_B",7,"B",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",7.17,1.96990565461153,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,38,27.4,4.61,1.52822785700856,47.7018633540373,0,0,197
"3843",2369,"7_B",7,"B",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",5.45,1.69561560867515,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,38,28.3,7.17,1.96990565461153,34.3511450381679,0,0,136
"3844",2369,"7_B",7,"B",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",0.93,-0.0725706928348354,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,38,23.4,5.45,1.69561560867515,22.5806451612903,0,14.1439205955335,158
"3845",2369,"7_B",7,"B",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"0",0.67,-0.400477566597125,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,38,25.4,0.93,-0.0725706928348354,62.8915662650602,0,63.3734939759036,536
"3846",2369,"7_B",7,"B",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.76,0.56531380905006,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,38,19,0.67,-0.400477566597125,25.0309789343247,0,109.0458488228,543
"3847",2369,"7_B",7,"B",5,5,9,2,"Death",2024-11-12,"5",22,2024-11-17,"0",2.57,0.943905898907128,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,38,21.3,1.76,0.56531380905006,23.0964467005076,0,378.680203045685,1584
"3848",2370,"7_B",7,"B",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.20112,-1.6038535341402,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,38,NA,NA,NA,NA,NA,NA,NA
"3849",2370,"7_B",7,"B",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",2.82,1.03673688495002,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,38,27.55,0.20112,-1.6038535341402,5.35714285714286,2.55102040816327,0,34
"3850",2370,"7_B",7,"B",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.61,1.52822785700856,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,38,27.4,2.82,1.03673688495002,10.7365792759051,0,0,48
"3851",2370,"7_B",7,"B",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",7.17,1.96990565461153,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,38,27.4,4.61,1.52822785700856,47.7018633540373,0,0,197
"3852",2370,"7_B",7,"B",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",5.45,1.69561560867515,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,38,28.3,7.17,1.96990565461153,34.3511450381679,0,0,136
"3853",2370,"7_B",7,"B",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",0.93,-0.0725706928348354,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,38,23.4,5.45,1.69561560867515,22.5806451612903,0,14.1439205955335,158
"3854",2370,"7_B",7,"B",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"1",0.67,-0.400477566597125,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,38,25.4,0.93,-0.0725706928348354,62.8915662650602,0,63.3734939759036,536
"3855",2370,"7_B",7,"B",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.76,0.56531380905006,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,38,19,0.67,-0.400477566597125,25.0309789343247,0,109.0458488228,543
"3856",2370,"7_B",7,"B",5,5,9,2,"Death",2024-11-12,"5",22,2024-11-17,"0",2.57,0.943905898907128,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,38,21.3,1.76,0.56531380905006,23.0964467005076,0,378.680203045685,1584
"3857",269,"7_C",7,"C",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3858",269,"7_C",7,"C",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",3.49,1.24990173621434,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,39,27.55,0.10896,-2.21677443658093,5.35714285714286,2.55102040816327,0,34
"3859",269,"7_C",7,"C",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.66,1.53901544813755,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,39,27.4,3.49,1.24990173621434,10.7365792759051,0,0,48
"3860",269,"7_C",7,"C",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",4.02,1.39128190263093,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,39,27.4,4.66,1.53901544813755,47.7018633540373,0,0,197
"3861",269,"7_C",7,"C",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",8.32,2.11866225483312,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,39,28.3,4.02,1.39128190263093,34.3511450381679,0,0,136
"3862",269,"7_C",7,"C",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",1.32,0.27763173659828,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,39,23.4,8.32,2.11866225483312,22.5806451612903,0,14.1439205955335,158
"3863",269,"7_C",7,"C",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"0",0.84,-0.174353387144778,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,39,25.4,1.32,0.27763173659828,62.8915662650602,0,63.3734939759036,536
"3864",269,"7_C",7,"C",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.27,0.2390169004705,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,39,19,0.84,-0.174353387144778,25.0309789343247,0,109.0458488228,543
"3865",269,"7_C",7,"C",5,5,9,0,"Live",2024-11-12,"5",22,2024-11-17,"0",1.08,0.0769610411361284,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,39,21.3,1.27,0.2390169004705,23.0964467005076,0,378.680203045685,1584
"3866",270,"7_C",7,"C",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3867",270,"7_C",7,"C",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",3.49,1.24990173621434,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,39,27.55,0.10896,-2.21677443658093,5.35714285714286,2.55102040816327,0,34
"3868",270,"7_C",7,"C",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.66,1.53901544813755,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,39,27.4,3.49,1.24990173621434,10.7365792759051,0,0,48
"3869",270,"7_C",7,"C",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",4.02,1.39128190263093,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,39,27.4,4.66,1.53901544813755,47.7018633540373,0,0,197
"3870",270,"7_C",7,"C",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",8.32,2.11866225483312,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,39,28.3,4.02,1.39128190263093,34.3511450381679,0,0,136
"3871",270,"7_C",7,"C",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",1.32,0.27763173659828,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,39,23.4,8.32,2.11866225483312,22.5806451612903,0,14.1439205955335,158
"3872",270,"7_C",7,"C",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"0",0.84,-0.174353387144778,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,39,25.4,1.32,0.27763173659828,62.8915662650602,0,63.3734939759036,536
"3873",270,"7_C",7,"C",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.27,0.2390169004705,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,39,19,0.84,-0.174353387144778,25.0309789343247,0,109.0458488228,543
"3874",270,"7_C",7,"C",5,5,9,0,"Live",2024-11-12,"5",22,2024-11-17,"0",1.08,0.0769610411361284,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,39,21.3,1.27,0.2390169004705,23.0964467005076,0,378.680203045685,1584
"3875",271,"7_C",7,"C",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3876",271,"7_C",7,"C",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",3.49,1.24990173621434,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,39,27.55,0.10896,-2.21677443658093,5.35714285714286,2.55102040816327,0,34
"3877",271,"7_C",7,"C",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.66,1.53901544813755,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,39,27.4,3.49,1.24990173621434,10.7365792759051,0,0,48
"3878",271,"7_C",7,"C",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",4.02,1.39128190263093,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,39,27.4,4.66,1.53901544813755,47.7018633540373,0,0,197
"3879",271,"7_C",7,"C",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",8.32,2.11866225483312,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,39,28.3,4.02,1.39128190263093,34.3511450381679,0,0,136
"3880",271,"7_C",7,"C",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",1.32,0.27763173659828,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,39,23.4,8.32,2.11866225483312,22.5806451612903,0,14.1439205955335,158
"3881",271,"7_C",7,"C",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"1",0.84,-0.174353387144778,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,39,25.4,1.32,0.27763173659828,62.8915662650602,0,63.3734939759036,536
"3882",271,"7_C",7,"C",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.27,0.2390169004705,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,39,19,0.84,-0.174353387144778,25.0309789343247,0,109.0458488228,543
"3883",271,"7_C",7,"C",5,5,9,0,"Live",2024-11-12,"5",22,2024-11-17,"0",1.08,0.0769610411361284,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,39,21.3,1.27,0.2390169004705,23.0964467005076,0,378.680203045685,1584
"3884",272,"7_C",7,"C",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3885",272,"7_C",7,"C",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",3.49,1.24990173621434,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,39,27.55,0.10896,-2.21677443658093,5.35714285714286,2.55102040816327,0,34
"3886",272,"7_C",7,"C",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.66,1.53901544813755,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,39,27.4,3.49,1.24990173621434,10.7365792759051,0,0,48
"3887",272,"7_C",7,"C",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",4.02,1.39128190263093,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,39,27.4,4.66,1.53901544813755,47.7018633540373,0,0,197
"3888",272,"7_C",7,"C",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",8.32,2.11866225483312,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,39,28.3,4.02,1.39128190263093,34.3511450381679,0,0,136
"3889",272,"7_C",7,"C",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",1.32,0.27763173659828,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,39,23.4,8.32,2.11866225483312,22.5806451612903,0,14.1439205955335,158
"3890",272,"7_C",7,"C",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"0",0.84,-0.174353387144778,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,39,25.4,1.32,0.27763173659828,62.8915662650602,0,63.3734939759036,536
"3891",272,"7_C",7,"C",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.27,0.2390169004705,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,39,19,0.84,-0.174353387144778,25.0309789343247,0,109.0458488228,543
"3892",272,"7_C",7,"C",5,5,9,0,"Live",2024-11-12,"5",22,2024-11-17,"0",1.08,0.0769610411361284,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,39,21.3,1.27,0.2390169004705,23.0964467005076,0,378.680203045685,1584
"3893",273,"7_C",7,"C",5,5,1,0,"Live",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3894",273,"7_C",7,"C",5,5,2,0,"Live",2024-08-06,"5",65,2024-08-04,"0",3.49,1.24990173621434,2024-08-03,4005,43,0,0,48,5,10.7365792759051,0,0,11.9850187265918,43,0.0107365792759051,27.4,5.01,6.03,38.9,39,27.55,0.10896,-2.21677443658093,5.35714285714286,2.55102040816327,0,34
"3895",273,"7_C",7,"C",5,5,3,0,"Live",2024-08-20,"5",62,2024-08-18,"0",4.66,1.53901544813755,2024-08-17,4025,192,0,0,197,5,47.7018633540373,0,0,48.944099378882,192,0.0477018633540373,27.4,5.11,6.41,51.7,39,27.4,3.49,1.24990173621434,10.7365792759051,0,0,48
"3896",273,"7_C",7,"C",5,5,4,0,"Live",2024-09-03,"5",59,2024-09-01,"0",4.02,1.39128190263093,2024-08-31,3930,135,0,0,136,1,34.3511450381679,0,0,34.6055979643766,135,0.0343511450381679,28.3,5.1,6.44,47.4,39,27.4,4.66,1.53901544813755,47.7018633540373,0,0,197
"3897",273,"7_C",7,"C",5,5,5,0,"Live",2024-09-17,"5",47,2024-09-15,"0",8.32,2.11866225483312,2024-09-14,4030,91,0,57,158,10,22.5806451612903,0,14.1439205955335,39.2059553349876,148,0.0367245657568238,23.4,5.05,6.41,47.6,39,28.3,4.02,1.39128190263093,34.3511450381679,0,0,136
"3898",273,"7_C",7,"C",5,5,6,0,"Live",2024-10-01,"5",46,2024-09-29,"0",1.32,0.27763173659828,2024-09-28,4150,261,0,263,536,12,62.8915662650602,0,63.3734939759036,129.156626506024,524,0.126265060240964,25.4,4.57,6.39,30.6,39,23.4,8.32,2.11866225483312,22.5806451612903,0,14.1439205955335,158
"3899",273,"7_C",7,"C",5,5,7,0,"Live",2024-10-15,"5",33,2024-10-13,"0",0.84,-0.174353387144778,2024-10-12,4035,101,0,440,543,2,25.0309789343247,0,109.0458488228,134.57249070632,541,0.134076827757125,19,5.16,6.66,58.7,39,25.4,1.32,0.27763173659828,62.8915662650602,0,63.3734939759036,536
"3900",273,"7_C",7,"C",5,5,8,0,"Live",2024-10-29,"5",22,2024-10-27,"0",1.27,0.2390169004705,2024-10-26,3940,91,0,1492,1584,1,23.0964467005076,0,378.680203045685,402.030456852792,1583,0.401776649746193,21.3,4.99,6.2,53.1,39,19,0.84,-0.174353387144778,25.0309789343247,0,109.0458488228,543
"3901",273,"7_C",7,"C",5,5,9,0,"Live",2024-11-12,"5",22,2024-11-17,"0",1.08,0.0769610411361284,2024-11-16,4295,56,0,1222,1292,14,13.0384167636787,0,284.516880093132,300.81490104773,1278,0.29755529685681,16.7,5.05,6.37,67.4,39,21.3,1.27,0.2390169004705,23.0964467005076,0,378.680203045685,1584
"3902",1124,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3903",1125,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3904",1126,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3905",1127,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3906",1128,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3907",1129,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3908",1130,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3909",1131,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
"3910",1132,"7_C",7,"C",5,5,1,2,"Death",2024-07-23,"5",148,2024-07-21,"0",0.10896,-2.21677443658093,2024-07-23,3920,21,10,0,34,3,5.35714285714286,2.55102040816327,0,8.6734693877551,31,0.00790816326530612,27.55,4.93,6.11440921103585,29.75,39,NA,NA,NA,NA,NA,NA,NA
