"","Date","DateCor","Position","Tank","Enclosure","Treatment","PredT","Density","Density.at.t.1","TotalTadMass","AvgTadMass","ChlAConcentration","TankChl","Salinity","Temp","pH","DO.","Collected.Volume..mL.","Copepoda","Diplostraca","Ostracoda","TotalZoop","Other","Detritious.Load","Leaf.Conent","CopepodPerLiter","DiploPerLiter","OstracodPerLiter","ZoopPerLiter","TotalCrust","Mass","FrogDensity","CumFrogMass","CumFrogDen","TotalAnuranMass","AvgAnuranMass","time"
"282",2024-08-17,2024-08-17,"8_D","8","D","0.4","0",1,1,0.3998,0.3998,1.99,1.65,0.38,27.1,5.95,42.6,3920,12,16,0,50,22,"High","Low",3.06122448979592,4.08163265306122,0,12.7551020408163,7.14285714285714,0,0,0,0,0.3998,0.3998,3
"283",2024-08-31,2024-08-31,"8_D","8","D","0.4","0",1,1,0.6602,0.6602,1.47,1.22,0.39,28.4,6.09,11.1,3820,6,14,1,32,11,"Med","None",1.57068062827225,3.66492146596859,0.261780104712042,8.37696335078534,5.49738219895288,0,0,0,0,0.6602,0.6602,4
"284",2024-09-14,2024-09-14,"8_D","8","D","0.4","0",1,1,0.6204,0.6204,2.59,4.71,0.39,24.1,6.33,5.06,3840,10,64,143,268,51,"Very High","High",2.60416666666667,16.6666666666667,37.2395833333333,69.7916666666667,56.5104166666667,0,0,0,0,0.6204,0.6204,5
"285",2024-09-28,2024-09-28,"8_D","8","D","0.4","0",1,NA,0.6518,0.6518,2.5,4.57,0.38,24.5,6.35,45.1,4215,6,114,44,172,8,"Very High","High",1.42348754448399,27.0462633451957,10.4389086595492,40.8066429418743,38.9086595492289,0,0,0,0,0.6518,0.6518,6
"286",2024-10-12,2024-10-12,"8_D","8","D","0.4","0",1,NA,0.6151,0.6151,2.51,3.51,0.4,17.6,6.67,59.6,3870,1,46,13,90,30,"Low","Low",0.258397932816537,11.8863049095607,3.35917312661499,23.2558139534884,15.5038759689922,0,0,0,0,0.6151,0.6151,7
"287",2024-10-26,2024-10-26,"8_D","8","D","0.4","0",1,NA,0.6248,0.6248,1.45,5.32,0.42,20.5,6.85,59.9,3745,0,110,30,261,121,"High","Low",0,29.3724966622163,8.01068090787717,69.6929238985314,37.3831775700935,0,0,0,0,0.6248,0.6248,8
"288",2024-11-16,2024-11-16,"8_D","8","D","0.4","0",1,NA,0.5509,0.5509,1.85,5.24,0.42,15.9,7.2,71.8,3905,4,34,7,125,80,"Med","Low",1.02432778489117,8.7067861715749,1.79257362355954,32.0102432778489,11.5236875800256,0,0,0,0,0.5509,0.5509,9
"289",2024-07-23,2024-07-23,"9_A","9","A","5","0",2,2,0.588,0.294,0.01536,NA,4.86,28.2,6.37,11.1,3029,141,1,0,167,25,"Low","Low",46.5500165070981,0.330141961043249,0,55.1337074942225,46.8801584681413,0,0,0,0,0.588,0.294,1
"290",2024-08-03,2024-08-03,"9_A","9","A","5","0",2,2,1.9274,0.9637,1.73,2.82,5.11,28.8,4.14,31.6,3970,48,4,0,57,5,"Med","Low",12.0906801007557,1.00755667506297,0,14.3576826196474,13.0982367758186,0,0,0,0,1.9274,0.9637,2
"291",2024-08-17,2024-08-17,"9_A","9","A","5","0",0,NA,0,0,2.16,2.34,5.09,27.2,5.88,45,3995,5,0,0,7,2,"Med","Low",1.25156445556946,0,0,1.75219023779725,1.25156445556946,0,0,0,0,0,0,3
"292",2024-08-31,2024-08-31,"9_A","9","A","5","0",0,NA,0,0,8.2,4.38,5.07,28.7,6.16,60.9,3910,4,1,0,5,0,"Low","Low",1.0230179028133,0.255754475703325,0,1.27877237851662,1.27877237851662,0,0,0,0,0,0,4
"293",2024-09-14,2024-09-14,"9_A","9","A","5","0",0,NA,0,0,19.79,19.71,5.15,24.5,6.21,55.9,3985,4,0,6,11,1,"Med","Low",1.00376411543287,0,1.50564617314931,2.7603513174404,2.50941028858218,0,0,0,0,0,0,5
"294",2024-09-28,2024-09-28,"9_A","9","A","5","0",0,NA,0,0,46.65,45.21,4.48,25.5,6.16,40.5,4130,27,4,2,38,5,"High","Med",6.53753026634383,0.968523002421308,0.484261501210654,9.20096852300242,7.99031476997579,0,0,0,0,0,0,6
"295",2024-10-12,2024-10-12,"9_A","9","A","5","0",0,NA,0,0,21.95,23.79,5.16,18,6.51,68.7,3960,39,0,7,49,3,"Low","Low",9.84848484848485,0,1.76767676767677,12.3737373737374,11.6161616161616,0,0,0,0,0,0,7
"296",2024-10-26,2024-10-26,"9_A","9","A","5","0",0,NA,0,0,8.46,10.45,5,20.8,6.54,68.5,3955,41,0,33,81,7,"Med","Med",10.3666245259166,0,8.34386852085967,20.480404551201,18.7104930467762,0,0,0,0,0,0,8
"297",2024-11-16,2024-11-16,"9_A","9","A","5","0",0,NA,0,0,7.89,9.24,5.02,15.7,6.71,62.8,4230,162,0,173,362,27,"High","Med",38.2978723404255,0,40.8983451536643,85.5791962174941,79.1962174940898,0,0,0,0,0,0,9
"298",2024-07-23,2024-07-23,"9_B","9","B","5","1",42,51,2.5673,0.0611261904761905,1.9008,NA,4.86,28.2,6.37,11.1,3029,141,1,0,167,25,"Low","Low",46.5500165070981,0.330141961043249,0,55.1337074942225,46.8801584681413,0,0,0,0,2.5673,0.0611261904761905,1
"299",2024-08-03,2024-08-03,"9_B","9","B","5","1",36,42,4.1395,0.114986111111111,2.66,2.82,5.11,28.8,4.14,31.6,3970,48,4,0,57,5,"Med","Low",12.0906801007557,1.00755667506297,0,14.3576826196474,13.0982367758186,0,0,0,0,4.1395,0.114986111111111,2
"300",2024-08-17,2024-08-17,"9_B","9","B","5","1",23,35,5.6575,0.245978260869565,2.31,2.34,5.09,27.2,5.88,45,3995,5,0,0,7,2,"Med","Low",1.25156445556946,0,0,1.75219023779725,1.25156445556946,0,0,0,0,5.6575,0.245978260869565,3
"301",2024-08-31,2024-08-31,"9_B","9","B","5","1",23,23,7.1413,0.310491304347826,7.66,4.38,5.07,28.7,6.16,60.9,3910,4,1,0,5,0,"Low","Low",1.0230179028133,0.255754475703325,0,1.27877237851662,1.27877237851662,0,0,0,0,7.1413,0.310491304347826,4
"302",2024-09-14,2024-09-14,"9_B","9","B","5","1",23,23,8.3989,0.365169565217391,19.59,19.71,5.15,24.5,6.21,55.9,3985,4,0,6,11,1,"Med","Low",1.00376411543287,0,1.50564617314931,2.7603513174404,2.50941028858218,0,0,0,0,8.3989,0.365169565217391,5
"303",2024-09-28,2024-09-28,"9_B","9","B","5","1",22,NA,7.5867,0.34485,47.97,45.21,4.48,25.5,6.16,40.5,4130,27,4,2,38,5,"High","Med",6.53753026634383,0.968523002421308,0.484261501210654,9.20096852300242,7.99031476997579,0,0,0,0,7.5867,0.34485,6
"304",2024-10-12,2024-10-12,"9_B","9","B","5","1",22,NA,7.2836,0.331072727272727,21.25,23.79,5.16,18,6.51,68.7,3960,39,0,7,49,3,"Low","Low",9.84848484848485,0,1.76767676767677,12.3737373737374,11.6161616161616,0,0,0,0,7.2836,0.331072727272727,7
"305",2024-10-26,2024-10-26,"9_B","9","B","5","1",20,NA,6.5636,0.32818,11.39,10.45,5,20.8,6.54,68.5,3955,41,0,33,81,7,"Med","Med",10.3666245259166,0,8.34386852085967,20.480404551201,18.7104930467762,0,0,0,0,6.5636,0.32818,8
"306",2024-11-16,2024-11-16,"9_B","9","B","5","1",18,NA,5.3653,0.298072222222222,8.32,9.24,5.02,15.7,6.71,62.8,4230,162,0,173,362,27,"High","Med",38.2978723404255,0,40.8983451536643,85.5791962174941,79.1962174940898,0,0,0,0,5.3653,0.298072222222222,9
"307",2024-07-23,2024-07-23,"9_C","9","C","5","1",24,53,1.771,0.0737916666666667,0.37392,NA,4.86,28.2,6.37,11.1,3029,141,1,0,167,25,"Low","Low",46.5500165070981,0.330141961043249,0,55.1337074942225,46.8801584681413,0,0,0,0,1.771,0.0737916666666667,1
"308",2024-08-03,2024-08-03,"9_C","9","C","5","1",15,24,2.6622,0.17748,1.67,2.82,5.11,28.8,4.14,31.6,3970,48,4,0,57,5,"Med","Low",12.0906801007557,1.00755667506297,0,14.3576826196474,13.0982367758186,0,0,0,0,2.6622,0.17748,2
"309",2024-08-17,2024-08-17,"9_C","9","C","5","1",10,15,3.9833,0.39833,2.4,2.34,5.09,27.2,5.88,45,3995,5,0,0,7,2,"Med","Low",1.25156445556946,0,0,1.75219023779725,1.25156445556946,0,0,0,0,3.9833,0.39833,3
"310",2024-08-31,2024-08-31,"9_C","9","C","5","1",8,10,4.0943,0.5117875,10.74,4.38,5.07,28.7,6.16,60.9,3910,4,1,0,5,0,"Low","Low",1.0230179028133,0.255754475703325,0,1.27877237851662,1.27877237851662,0.2328,1,0.2328,1,4.3271,0.480788888888889,4
"311",2024-09-14,2024-09-14,"9_C","9","C","5","1",8,8,4.8892,0.61115,19.93,19.71,5.15,24.5,6.21,55.9,3985,4,0,6,11,1,"Med","Low",1.00376411543287,0,1.50564617314931,2.7603513174404,2.50941028858218,0.2643,1,0.4971,2,5.3863,0.598477777777778,5
"312",2024-09-28,2024-09-28,"9_C","9","C","5","1",4,NA,2.2716,0.5679,38.27,45.21,4.48,25.5,6.16,40.5,4130,27,4,2,38,5,"High","Med",6.53753026634383,0.968523002421308,0.484261501210654,9.20096852300242,7.99031476997579,0.9956,4,1.4927,6,3.7643,0.4705375,6
"313",2024-10-12,2024-10-12,"9_C","9","C","5","1",2,NA,1.3351,0.66755,22.24,23.79,5.16,18,6.51,68.7,3960,39,0,7,49,3,"Low","Low",9.84848484848485,0,1.76767676767677,12.3737373737374,11.6161616161616,0.4991,2,1.9918,8,3.3269,0.831725,7
"314",2024-10-26,2024-10-26,"9_C","9","C","5","1",2,NA,1.3746,0.6873,10.78,10.45,5,20.8,6.54,68.5,3955,41,0,33,81,7,"Med","Med",10.3666245259166,0,8.34386852085967,20.480404551201,18.7104930467762,0.4991,2,1.9918,8,3.3664,0.8416,8
"315",2024-11-16,2024-11-16,"9_C","9","C","5","1",2,NA,1.1602,0.5801,8.86,9.24,5.02,15.7,6.71,62.8,4230,162,0,173,362,27,"High","Med",38.2978723404255,0,40.8983451536643,85.5791962174941,79.1962174940898,0.4991,2,1.9918,8,3.152,0.788,9
"316",2024-07-23,2024-07-23,"9_D","9","D","5","0",26,45,1.6884,0.0649384615384615,1.16208,NA,4.86,28.2,6.37,11.1,3029,141,1,0,167,25,"Low","Low",46.5500165070981,0.330141961043249,0,55.1337074942225,46.8801584681413,0,0,0,0,1.6884,0.0649384615384615,1
"317",2024-08-03,2024-08-03,"9_D","9","D","5","0",23,26,2.2988,0.0999478260869565,1.98,2.82,5.11,28.8,4.14,31.6,3970,48,4,0,57,5,"Med","Low",12.0906801007557,1.00755667506297,0,14.3576826196474,13.0982367758186,0,0,0,0,2.2988,0.0999478260869565,2
"318",2024-08-17,2024-08-17,"9_D","9","D","5","0",7,23,2.8127,0.401814285714286,2.47,2.34,5.09,27.2,5.88,45,3995,5,0,0,7,2,"Med","Low",1.25156445556946,0,0,1.75219023779725,1.25156445556946,0,0,0,0,2.8127,0.401814285714286,3
"319",2024-08-31,2024-08-31,"9_D","9","D","5","0",7,7,4.181,0.597285714285714,10.67,4.38,5.07,28.7,6.16,60.9,3910,4,1,0,5,0,"Low","Low",1.0230179028133,0.255754475703325,0,1.27877237851662,1.27877237851662,0,0,0,0,4.181,0.597285714285714,4
"320",2024-09-14,2024-09-14,"9_D","9","D","5","0",2,7,1.4911,0.74555,20.17,19.71,5.15,24.5,6.21,55.9,3985,4,0,6,11,1,"Med","Low",1.00376411543287,0,1.50564617314931,2.7603513174404,2.50941028858218,1.0992,4,1.0992,4,2.5903,0.431716666666667,5
"321",2024-09-28,2024-09-28,"9_D","9","D","5","0",1,NA,0.5643,0.5643,36.97,45.21,4.48,25.5,6.16,40.5,4130,27,4,2,38,5,"High","Med",6.53753026634383,0.968523002421308,0.484261501210654,9.20096852300242,7.99031476997579,0.2953,1,1.3945,5,1.9588,0.9794,6
"322",2024-10-12,2024-10-12,"9_D","9","D","5","0",0,NA,0,0,21.55,23.79,5.16,18,6.51,68.7,3960,39,0,7,49,3,"Low","Low",9.84848484848485,0,1.76767676767677,12.3737373737374,11.6161616161616,0.2953,1,1.3945,5,1.3945,1.3945,7
"323",2024-10-26,2024-10-26,"9_D","9","D","5","0",0,NA,0,0,8.1,10.45,5,20.8,6.54,68.5,3955,41,0,33,81,7,"Med","Med",10.3666245259166,0,8.34386852085967,20.480404551201,18.7104930467762,0.2953,1,1.3945,5,1.3945,1.3945,8
"324",2024-11-16,2024-11-16,"9_D","9","D","5","0",0,NA,0,0,6.96,9.24,5.02,15.7,6.71,62.8,4230,162,0,173,362,27,"High","Med",38.2978723404255,0,40.8983451536643,85.5791962174941,79.1962174940898,0.2953,1,1.3945,5,1.3945,1.3945,9
"325",2024-07-24,2024-07-23,"10_A","10","A","5","1",36,87,2.2448,0.0623555555555556,0.54672,NA,4.87,28.1,6.29,11.1,3890,95,0,0,98,3,"Med","High",24.4215938303342,0,0,25.1928020565553,24.4215938303342,0,0,0,0,2.2448,0.0623555555555556,1
"326",2024-08-03,2024-08-03,"10_A","10","A","5","1",18,36,3.167,0.175944444444444,3.69,16.51,5.14,29,5.6,30.4,3955,133,0,0,149,16,"Low","Low",33.6283185840708,0,0,37.6738305941846,33.6283185840708,0,0,0,0,3.167,0.175944444444444,2
"327",2024-08-18,2024-08-17,"10_A","10","A","5","1",16,18,3.8217,0.23885625,10,26.75,5.04,25.7,6.41,37.3,3925,465,0,0,482,17,"Med","Low",118.471337579618,0,0,122.802547770701,118.471337579618,0,0,0,0,3.8217,0.23885625,3
"328",2024-09-01,2024-08-31,"10_A","10","A","5","1",15,16,4.4568,0.29712,1.75,1.59,5.1,28.2,6.47,42.3,3840,497,0,0,502,5,"Low","None",129.427083333333,0,0,130.729166666667,129.427083333333,0,0,0,0,4.4568,0.29712,4
"329",2024-09-14,2024-09-14,"10_A","10","A","5","1",15,15,5.0909,0.339393333333333,0.59,1.04,5.13,24.1,6.67,50,3815,429,0,0,429,0,"High","Med",112.450851900393,0,0,112.450851900393,112.450851900393,0,0,0,0,5.0909,0.339393333333333,5
"330",2024-09-28,2024-09-28,"10_A","10","A","5","1",15,NA,5.2291,0.348606666666667,1.13,0.67,4.61,25.8,6.29,20.9,4105,408,0,6,416,2,"High","Med",99.3909866017052,0,1.46163215590743,101.339829476248,100.852618757613,0.3498,1,0.3498,1,5.5789,0.34868125,6
"331",2024-10-12,2024-10-12,"10_A","10","A","5","1",15,NA,5.2124,0.347493333333333,4.92,0.86,5.15,17.9,6.83,59.5,3975,98,0,23,123,2,"High","Low",24.6540880503145,0,5.78616352201258,30.9433962264151,30.440251572327,0.3498,1,0.3498,1,5.5622,0.3476375,7
"332",2024-10-26,2024-10-26,"10_A","10","A","5","1",15,NA,4.8626,0.324173333333333,0.9,1.14,5.04,21.2,6.94,60.1,4015,59,0,58,134,17,"Med","Med",14.6948941469489,0,14.4458281444583,33.3748443337484,29.1407222914072,0.3498,1,0.3498,1,5.2124,0.325775,8
"333",2024-11-16,2024-11-16,"10_A","10","A","5","1",13,NA,3.5631,0.274084615384615,0.89,1.86,5.05,15.8,6.86,63.3,4190,60,0,146,218,12,"Med","Med",14.3198090692124,0,34.8448687350835,52.0286396181384,49.1646778042959,0.3498,1,0.3498,1,3.9129,0.279492857142857,9
"334",2024-07-24,2024-07-23,"10_B","10","B","5","0",8,8,1.8152,0.2269,0.66528,NA,4.87,28.1,6.29,11.1,3890,95,0,0,98,3,"Med","High",24.4215938303342,0,0,25.1928020565553,24.4215938303342,0,0,0,0,1.8152,0.2269,1
"335",2024-08-03,2024-08-03,"10_B","10","B","5","0",7,8,3.0565,0.436642857142857,3.75,16.51,5.14,29,5.6,30.4,3955,133,0,0,149,16,"Low","Low",33.6283185840708,0,0,37.6738305941846,33.6283185840708,0,0,0,0,3.0565,0.436642857142857,2
"336",2024-08-18,2024-08-17,"10_B","10","B","5","0",7,7,4.4314,0.633057142857143,16.62,26.75,5.04,25.7,6.41,37.3,3925,465,0,0,482,17,"Med","Low",118.471337579618,0,0,122.802547770701,118.471337579618,0,0,0,0,4.4314,0.633057142857143,3
"337",2024-09-01,2024-08-31,"10_B","10","B","5","0",6,7,3.9887,0.664783333333333,1.92,1.59,5.1,28.2,6.47,42.3,3840,497,0,0,502,5,"Low","None",129.427083333333,0,0,130.729166666667,129.427083333333,0,0,0,0,3.9887,0.664783333333333,4
"338",2024-09-14,2024-09-14,"10_B","10","B","5","0",2,6,1.718,0.859,0.63,1.04,5.13,24.1,6.67,50,3815,429,0,0,429,0,"High","Med",112.450851900393,0,0,112.450851900393,112.450851900393,0.421,2,0.421,2,2.139,0.53475,5
"339",2024-09-28,2024-09-28,"10_B","10","B","5","0",7,NA,3.6065,0.515214285714286,1.1,0.67,4.61,25.8,6.29,20.9,4105,408,0,6,416,2,"High","Med",99.3909866017052,0,1.46163215590743,101.339829476248,100.852618757613,0.371,1,0.792,3,4.3985,0.5498125,6
"340",2024-10-12,2024-10-12,"10_B","10","B","5","0",0,NA,0,0,1.47,0.86,5.15,17.9,6.83,59.5,3975,98,0,23,123,2,"High","Low",24.6540880503145,0,5.78616352201258,30.9433962264151,30.440251572327,0.371,1,0.792,3,0.792,0.792,7
"341",2024-10-26,2024-10-26,"10_B","10","B","5","0",0,NA,0,0,1.01,1.14,5.04,21.2,6.94,60.1,4015,59,0,58,134,17,"Med","Med",14.6948941469489,0,14.4458281444583,33.3748443337484,29.1407222914072,0.371,1,0.792,3,0.792,0.792,8
"342",2024-11-16,2024-11-16,"10_B","10","B","5","0",0,NA,0,0,3.01,1.86,5.05,15.8,6.86,63.3,4190,60,0,146,218,12,"Med","Med",14.3198090692124,0,34.8448687350835,52.0286396181384,49.1646778042959,0.371,1,0.792,3,0.792,0.792,9
"343",2024-07-24,2024-07-23,"10_C","10","C","5","0",11,11,1.6438,0.149436363636364,0.62688,NA,4.87,28.1,6.29,11.1,3890,95,0,0,98,3,"Med","High",24.4215938303342,0,0,25.1928020565553,24.4215938303342,0,0,0,0,1.6438,0.149436363636364,1
"344",2024-08-03,2024-08-03,"10_C","10","C","5","0",10,11,3.0467,0.30467,5.34,16.51,5.14,29,5.6,30.4,3955,133,0,0,149,16,"Low","Low",33.6283185840708,0,0,37.6738305941846,33.6283185840708,0,0,0,0,3.0467,0.30467,2
"345",2024-08-18,2024-08-17,"10_C","10","C","5","0",9,10,4.1475,0.460833333333333,14.55,26.75,5.04,25.7,6.41,37.3,3925,465,0,0,482,17,"Med","Low",118.471337579618,0,0,122.802547770701,118.471337579618,0,0,0,0,4.1475,0.460833333333333,3
"346",2024-09-01,2024-08-31,"10_C","10","C","5","0",7,9,3.3759,0.482271428571429,0.7,1.59,5.1,28.2,6.47,42.3,3840,497,0,0,502,5,"Low","None",129.427083333333,0,0,130.729166666667,129.427083333333,0.2395,1,0.2395,1,3.6154,0.451925,4
"347",2024-09-14,2024-09-14,"10_C","10","C","5","0",7,7,3.6613,0.523042857142857,0.52,1.04,5.13,24.1,6.67,50,3815,429,0,0,429,0,"High","Med",112.450851900393,0,0,112.450851900393,112.450851900393,0.2395,1,0.2395,1,3.9008,0.4876,5
"348",2024-09-28,2024-09-28,"10_C","10","C","5","0",0,NA,0,0,1,0.67,4.61,25.8,6.29,20.9,4105,408,0,6,416,2,"High","Med",99.3909866017052,0,1.46163215590743,101.339829476248,100.852618757613,0.2395,1,0.2395,1,0.2395,0.2395,6
"349",2024-10-12,2024-10-12,"10_C","10","C","5","0",5,NA,2.5332,0.50664,3.17,0.86,5.15,17.9,6.83,59.5,3975,98,0,23,123,2,"High","Low",24.6540880503145,0,5.78616352201258,30.9433962264151,30.440251572327,0.5078,2,0.7473,3,3.2805,0.468642857142857,7
"350",2024-10-26,2024-10-26,"10_C","10","C","5","0",3,NA,1.6488,0.5496,1.34,1.14,5.04,21.2,6.94,60.1,4015,59,0,58,134,17,"Med","Med",14.6948941469489,0,14.4458281444583,33.3748443337484,29.1407222914072,0.2823,1,1.0296,4,2.6784,0.6696,8
"351",2024-11-16,2024-11-16,"10_C","10","C","5","0",2,NA,0.8069,0.40345,1.26,1.86,5.05,15.8,6.86,63.3,4190,60,0,146,218,12,"Med","Med",14.3198090692124,0,34.8448687350835,52.0286396181384,49.1646778042959,0.2823,1,1.0296,4,1.8365,0.612166666666667,9
"352",2024-07-24,2024-07-23,"10_D","10","D","5","1",27,30,2.2181,0.0821518518518519,0.37632,NA,4.87,28.1,6.29,11.1,3890,95,0,0,98,3,"Med","High",24.4215938303342,0,0,25.1928020565553,24.4215938303342,0,0,0,0,2.2181,0.0821518518518519,1
"353",2024-08-03,2024-08-03,"10_D","10","D","5","1",18,27,2.9151,0.16195,2.94,16.51,5.14,29,5.6,30.4,3955,133,0,0,149,16,"Low","Low",33.6283185840708,0,0,37.6738305941846,33.6283185840708,0,0,0,0,2.9151,0.16195,2
"354",2024-08-18,2024-08-17,"10_D","10","D","5","1",15,18,3.8401,0.256006666666667,23.29,26.75,5.04,25.7,6.41,37.3,3925,465,0,0,482,17,"Med","Low",118.471337579618,0,0,122.802547770701,118.471337579618,0,0,0,0,3.8401,0.256006666666667,3
"355",2024-09-01,2024-08-31,"10_D","10","D","5","1",10,15,3.7881,0.37881,2.43,1.59,5.1,28.2,6.47,42.3,3840,497,0,0,502,5,"Low","None",129.427083333333,0,0,130.729166666667,129.427083333333,0,0,0,0,3.7881,0.37881,4
"356",2024-09-14,2024-09-14,"10_D","10","D","5","1",13,10,4.1029,0.315607692307692,0.72,1.04,5.13,24.1,6.67,50,3815,429,0,0,429,0,"High","Med",112.450851900393,0,0,112.450851900393,112.450851900393,0,0,0,0,4.1029,0.315607692307692,5
"357",2024-09-28,2024-09-28,"10_D","10","D","5","1",12,NA,4.4762,0.373016666666667,0.96,0.67,4.61,25.8,6.29,20.9,4105,408,0,6,416,2,"High","Med",99.3909866017052,0,1.46163215590743,101.339829476248,100.852618757613,0,0,0,0,4.4762,0.373016666666667,6
"358",2024-10-12,2024-10-12,"10_D","10","D","5","1",8,NA,3.2448,0.4056,0.98,0.86,5.15,17.9,6.83,59.5,3975,98,0,23,123,2,"High","Low",24.6540880503145,0,5.78616352201258,30.9433962264151,30.440251572327,0,0,0,0,3.2448,0.4056,7
"359",2024-10-26,2024-10-26,"10_D","10","D","5","1",9,NA,3.4081,0.378677777777778,0.79,1.14,5.04,21.2,6.94,60.1,4015,59,0,58,134,17,"Med","Med",14.6948941469489,0,14.4458281444583,33.3748443337484,29.1407222914072,0,0,0,0,3.4081,0.378677777777778,8
"360",2024-11-16,2024-11-16,"10_D","10","D","5","1",8,NA,2.5285,0.3160625,0.86,1.86,5.05,15.8,6.86,63.3,4190,60,0,146,218,12,"Med","Med",14.3198090692124,0,34.8448687350835,52.0286396181384,49.1646778042959,0,0,0,0,2.5285,0.3160625,9
"361",2024-07-24,2024-07-23,"11_A","11","A","3","1",26,30,2.6316,0.101215384615385,0.19728,NA,2.96,28.1,6.07,1.2,3900,1,3,0,4,0,"Low","Low",0.256410256410256,0.769230769230769,0,1.02564102564103,1.02564102564103,0,0,0,0,2.6316,0.101215384615385,1
"362",2024-08-04,2024-08-03,"11_A","11","A","3","1",25,26,3.1095,0.12438,0.74,0.72,2.96,26.9,3.81,32.2,2932,7,0,0,8,1,"High","Low",2.38744884038199,0,0,2.72851296043656,2.38744884038199,0,0,0,0,3.1095,0.12438,2
"363",2024-08-18,2024-08-17,"11_A","11","A","3","1",7,25,0.8687,0.1241,0.93,1.37,3.21,25.7,2.58,3.06,3860,9,0,0,13,4,"Med","Low",2.33160621761658,0,0,3.36787564766839,2.33160621761658,0,0,0,0,0.8687,0.1241,3
"364",2024-09-01,2024-08-31,"11_A","11","A","3","1",0,NA,0,0,0.24,0.33,3.07,28.1,3.44,47.9,3880,3,1,0,6,2,"Low","Low",0.77319587628866,0.257731958762887,0,1.54639175257732,1.03092783505155,0,0,0,0,0,0,4
"365",2024-09-14,2024-09-14,"11_A","11","A","3","1",0,NA,0,0,0.39,0.54,3.07,24.2,3.44,62.9,3810,0,0,0,3,3,"Med","Low",0,0,0,0.78740157480315,0,0,0,0,0,0,0,5
"366",2024-09-28,2024-09-28,"11_A","11","A","3","1",0,NA,0,0,1.41,0.67,2.68,25.5,3.49,53.7,4045,0,0,1,2,1,"Med","High",0,0,0.247218788627936,0.494437577255872,0.247218788627936,0,0,0,0,0,0,6
"367",2024-10-12,2024-10-12,"11_A","11","A","3","1",0,NA,0,0,3.69,2.6,3.11,18.1,3.73,77.8,3800,0,0,0,1,1,"Med","Low",0,0,0,0.263157894736842,0,0,0,0,0,0,0,7
"368",2024-10-26,2024-10-26,"11_A","11","A","3","1",0,NA,0,0,5.48,0.87,3.04,21.4,3.96,77.6,3880,0,0,0,4,4,"Low","Low",0,0,0,1.03092783505155,0,0,0,0,0,0,0,8
"369",2024-11-16,2024-11-16,"11_A","11","A","3","1",0,NA,0,0,2.71,0.49,2.98,15.8,3.76,77.8,4065,0,0,0,0,0,"Med","Med",0,0,0,0,0,0,0,0,0,0,0,9
"370",2024-07-24,2024-07-23,"11_B","11","B","3","1",23,90,2.2228,0.0966434782608696,0.17856,NA,2.96,28.1,6.07,1.2,3900,1,3,0,4,0,"Low","Low",0.256410256410256,0.769230769230769,0,1.02564102564103,1.02564102564103,0,0,0,0,2.2228,0.0966434782608696,1
"371",2024-08-04,2024-08-03,"11_B","11","B","3","1",13,23,1.5184,0.1168,1.18,0.72,2.96,26.9,3.81,32.2,2932,7,0,0,8,1,"High","Low",2.38744884038199,0,0,2.72851296043656,2.38744884038199,0,0,0,0,1.5184,0.1168,2
"372",2024-08-18,2024-08-17,"11_B","11","B","3","1",4,13,0.4613,0.115325,1.91,1.37,3.21,25.7,2.58,3.06,3860,9,0,0,13,4,"Med","Low",2.33160621761658,0,0,3.36787564766839,2.33160621761658,0,0,0,0,0.4613,0.115325,3
"373",2024-09-01,2024-08-31,"11_B","11","B","3","1",0,NA,0,0,0.19,0.33,3.07,28.1,3.44,47.9,3880,3,1,0,6,2,"Low","Low",0.77319587628866,0.257731958762887,0,1.54639175257732,1.03092783505155,0,0,0,0,0,0,4
"374",2024-09-14,2024-09-14,"11_B","11","B","3","1",0,NA,0,0,0.42,0.54,3.07,24.2,3.44,62.9,3810,0,0,0,3,3,"Med","Low",0,0,0,0.78740157480315,0,0,0,0,0,0,0,5
"375",2024-09-28,2024-09-28,"11_B","11","B","3","1",0,NA,0,0,0.63,0.67,2.68,25.5,3.49,53.7,4045,0,0,1,2,1,"Med","High",0,0,0.247218788627936,0.494437577255872,0.247218788627936,0,0,0,0,0,0,6
"376",2024-10-12,2024-10-12,"11_B","11","B","3","1",0,NA,0,0,0.46,2.6,3.11,18.1,3.73,77.8,3800,0,0,0,1,1,"Med","Low",0,0,0,0.263157894736842,0,0,0,0,0,0,0,7
"377",2024-10-26,2024-10-26,"11_B","11","B","3","1",0,NA,0,0,0.61,0.87,3.04,21.4,3.96,77.6,3880,0,0,0,4,4,"Low","Low",0,0,0,1.03092783505155,0,0,0,0,0,0,0,8
"378",2024-11-16,2024-11-16,"11_B","11","B","3","1",0,NA,0,0,8.24,0.49,2.98,15.8,3.76,77.8,4065,0,0,0,0,0,"Med","Med",0,0,0,0,0,0,0,0,0,0,0,9
"379",2024-07-24,2024-07-23,"11_C","11","C","3","0",49,10,3.6096,0.073665306122449,0.23568,NA,2.96,28.1,6.07,1.2,3900,1,3,0,4,0,"Low","Low",0.256410256410256,0.769230769230769,0,1.02564102564103,1.02564102564103,0,0,0,0,3.6096,0.073665306122449,1
